TIME_STAMPE,EPX_TRAJ_FRONTEND,EXP_TRAJ_OPT,GENERATE_EXP_TRAJ,BACK_TRAJ_FRONTEND,BACK_TRAJ_OPT,GENERATE_BACK_TRAJ,TOTAL_REPLAN,VISUALIZATION
99.0761, 0.00205593, 0.00262946, 0.00475802, 0.00073346, 0.00371627, 0.00448002, 0.00946929, 0.00035473
99.1444, 0.00221298, 0.00400579, 0.00629539, 0.00078378, 0.0036437, 0.00446894, 0.0110283, 0.00034956
99.2098, 0.00285386, 0.00175258, 0.00467091, 0.0007505, 0.00406415, 0.00485366, 0.00978541, 0.00039644
99.2752, 0.00252699, 0.00174715, 0.00433935, 0.0011048, 0.00282007, 0.00396567, 0.00855038, 0.000422259
99.3431, 0.00214496, 0.00272036, 0.00495573, 0.00108788, 0.00349243, 0.00462583, 0.00980494, 0.00039137
99.4096, 0.0020997, 0.00269279, 0.00486945, 0.00081884, 0.00357762, 0.00443858, 0.00962013, 0.00035499
99.4779, 0.00238029, 0.00422044, 0.00668218, 0.00095805, 0.00334808, 0.00434733, 0.0112643, 0.00039842
99.546, 0.00172701, 0.00702483, 0.00883298, 0.000869829, 0.0027166, 0.0036231, 0.012682, 0.00033722
99.6137, 0.00237358, 0.0039646, 0.0064358, 0.00136518, 0.00556169, 0.00696392, 0.013693, 0.00041557
99.6916, 0.00228072, 0.0163835, 0.0187612, 0.00091069, 0.00497231, 0.00591505, 0.024917, 0.000333799
99.7446, 0.00242641, 0.00414361, 0.00666791, 0.000911739, 0.00335385, 0.00430909, 0.011255, 0.00037478
99.8131, 0.00180607, 0.00600697, 0.00790608, 0.00107377, 0.0038477, 0.0049559, 0.0131271, 0.00034801
99.8746, 0.00181093, 0.00143596, 0.00331359, 0.00076837, 0.00362524, 0.00442226, 0.00795514, 0.00028896
99.9465, 0.00244887, 0.00351894, 0.00604594, 0.000895199, 0.0059336, 0.00686307, 0.0131522, 0.00039008
100.012, 0.00263391, 0.00176492, 0.00448947, 0.00112527, 0.00578563, 0.00696592, 0.0117674, 0.00042716
100.081, 0.00286176, 0.00305632, 0.00601142, 0.00126554, 0.00626794, 0.00756789, 0.0138275, 0.00039845
100.145, 0.00318739, 0.00407548, 0.00735733, 0.00076941, 0.00332984, 0.00413308, 0.0117241, 0.00036761
100.214, 0.00267701, 0.00421705, 0.00696512, 0.00065369, 0.0059029, 0.00660098, 0.0138678, 0.00038501
100.279, 0.00179403, 0.00654109, 0.00843673, 0.00090512, 0.00302425, 0.00396413, 0.0126775, 0.000375499
100.343, 0.00186474, 0.0020736, 0.0040304, 0.000678749, 0.00438912, 0.00512324, 0.00944343, 0.00037077
100.408, 0.00229334, 0.00237576, 0.00476355, 0.00104442, 0.00183052, 0.00291602, 0.00804235, 0.000363479
100.478, 0.00190824, 0.00339635, 0.00539494, 0.00122765, 0.00446331, 0.00573207, 0.0114111, 0.00035518
100.545, 0.00162206, 0.00375285, 0.00546526, 0.0012685, 0.00432013, 0.00563098, 0.0114038, 0.0003647
100.608, 0.00183623, 0.00113657, 0.00304145, 0.00094776, 0.00406229, 0.00505023, 0.00834952, 0.00032286
100.674, 0.0018452, 0.00079982, 0.00272404, 0.00105905, 0.0034447, 0.00454232, 0.00750939, 0.00033034
100.741, 0.00137245, 0.00098099, 0.00240942, 0.0008041, 0.00375123, 0.0045908, 0.00723946, 0.00031723
100.812, 0.00187404, 0.00166828, 0.00363323, 0.0012202, 0.00627677, 0.00755452, 0.0116464, 0.00040951
100.876, 0.00197531, 0.0026557, 0.00471854, 0.00117203, 0.00300021, 0.00420754, 0.00917881, 0.00033062
100.939, 0.00152498, 0.00069398, 0.00228562, 0.00072691, 0.00224358, 0.0030035, 0.00550171, 0.00033174
101.008, 0.00190822, 0.00180756, 0.00381806, 0.00121822, 0.00278793, 0.00404714, 0.00817897, 0.00038609
101.073, 0.00167668, 0.00062001, 0.0023532, 0.000698239, 0.00276184, 0.00348613, 0.0060782, 0.00025422
101.14, 0.00265019, 0.000894459, 0.00360986, 0.00077992, 0.00161494, 0.00242673, 0.00626314, 0.00033523
101.214, 0.00256855, 0.0068661, 0.009522, 0.00100502, 0.00265294, 0.00370359, 0.0135353, 0.00035675
101.277, 0.00183501, 0.00565881, 0.00756751, 0.00080831, 0.00200694, 0.00284991, 0.0107077, 0.00032483
101.354, 0.002306, 0.0151075, 0.017499, 0.00074435, 0.00218004, 0.00295545, 0.0207194, 0.00035748
101.413, 0.00249264, 0.00591807, 0.00850573, 0.00092694, 0.00285124, 0.00382325, 0.0126892, 0.00034341
101.473, 0.00257385, 0.00092744, 0.00356736, 0.00070655, 0.00215657, 0.00289117, 0.00671177, 0.000344589
101.546, 0.00190387, 0.00471848, 0.00671337, 0.00107059, 0.00472384, 0.00583562, 0.0127808, 0.00035836
101.614, 0.00156491, 0.00247994, 0.00412388, 0.0010958, 0.00818456, 0.00932616, 0.0137256, 0.00035028
101.675, 0.00175404, 0.00197183, 0.00380029, 0.000663719, 0.00352681, 0.0042279, 0.00826402, 0.000291699
101.746, 0.00121327, 0.00382672, 0.00512312, 0.00067981, 0.00670939, 0.00743808, 0.0128362, 0.00034894
101.808, 0.00195719, 0.0018869, 0.00392742, 0.00108996, 0.00259748, 0.0037179, 0.00793326, 0.00034703
101.875, 0.00180484, 0.00338305, 0.00527849, 0.00101527, 0.00179469, 0.00284398, 0.00842537, 0.00033377
101.943, 0.00162946, 0.00314719, 0.00489402, 0.0011352, 0.00373729, 0.00490238, 0.01012, 0.00037081
102.013, 0.00169039, 0.0015822, 0.00335253, 0.00141791, 0.00697607, 0.00845629, 0.0122227, 0.000401349
102.077, 0.00137847, 0.00461545, 0.00608121, 0.00087756, 0.00326422, 0.00419351, 0.0106034, 0.00029836
102.141, 0.00192724, 0.00286267, 0.00487395, 0.00078769, 0.00215333, 0.00297563, 0.00807281, 0.00030716
102.21, 0.00161844, 0.00190832, 0.00361931, 0.00118578, 0.00403829, 0.0052861, 0.00926763, 0.00038526
102.276, 0.00148321, 0.00300071, 0.00456287, 0.0011082, 0.00377641, 0.00491848, 0.00974433, 0.00030466
102.342, 0.00150376, 0.00236053, 0.00394181, 0.00068128, 0.00342895, 0.00414961, 0.00832829, 0.00034186
102.41, 0.00163359, 0.00244629, 0.00418227, 0.00116575, 0.00376222, 0.00498192, 0.00954986, 0.00041414
102.476, 0.00125215, 0.00482452, 0.00615018, 0.00067508, 0.00238079, 0.00309154, 0.00946471, 0.00033816
102.54, 0.000983599, 0.00242791, 0.00348192, 0.00064902, 0.00278327, 0.00347159, 0.00715063, 0.00027122
102.611, 0.00144854, 0.00450743, 0.00604138, 0.00104167, 0.00394161, 0.00502878, 0.0113309, 0.00035391
102.674, 0.00117068, 0.00199955, 0.00322717, 0.00059443, 0.003565, 0.004191, 0.0076115, 0.00024641
102.742, 0.00193861, 0.00327049, 0.00527788, 0.00068808, 0.00262631, 0.0033475, 0.00886605, 0.0002907
102.811, 0.00173248, 0.0037885, 0.00562971, 0.00122903, 0.00398024, 0.00526294, 0.0112429, 0.00042411
102.879, 0.00161296, 0.00450327, 0.00618531, 0.00071451, 0.00487893, 0.00563653, 0.0120945, 0.00031438
102.945, 0.00168707, 0.00391117, 0.00567209, 0.00071482, 0.00519985, 0.00595317, 0.0118874, 0.00032549
103.01, 0.00215808, 0.00427088, 0.00654695, 0.00129287, 0.00226238, 0.00359404, 0.0104702, 0.00038755
103.08, 0.00203147, 0.0031265, 0.00523029, 0.00077017, 0.00734939, 0.00817166, 0.0136961, 0.00032568
103.145, 0.00190005, 0.00322499, 0.00519283, 0.000740339, 0.00526803, 0.00605351, 0.0114784, 0.00030086
103.209, 0.00193308, 0.00266785, 0.0046877, 0.00113481, 0.00305499, 0.00423649, 0.00918372, 0.00035861
103.28, 0.00170629, 0.00409216, 0.0058758, 0.00132203, 0.00538182, 0.00674047, 0.0128713, 0.00031748
103.345, 0.00204237, 0.00888637, 0.011053, 0, 0, 0.00085783, 0.0120701, 0.00029328
103.417, 0.00176344, 0.0109724, 0.0128779, 0.000978309, 0.00224577, 0.00326243, 0.0165085, 0.0004027
103.477, 0.00134461, 0.00588617, 0.00732193, 0.00089154, 0.00190931, 0.002827, 0.0104098, 0.00029032
103.55, 0.00175078, 0.00980836, 0.0116487, 0.00073903, 0.00367016, 0.00444475, 0.0163351, 0.00034053
103.613, 0.00189512, 0.00376686, 0.00575664, 0.0010143, 0.00585288, 0.00691648, 0.0129683, 0.0003288
103.676, 0.00148401, 0.00278762, 0.00434813, 0.00081413, 0.00338146, 0.00423188, 0.00886265, 0.0003119
103.743, 0.00161538, 0.00388493, 0.00556883, 0.000713809, 0.00313241, 0.00387778, 0.00964903, 0.00028647
103.806, 0.00170934, 0.000834639, 0.00261408, 0.0008644, 0.0025436, 0.00344079, 0.00627878, 0.00029739
103.873, 0.00260703, 0.00086378, 0.0035483, 0.00110461, 0.00190459, 0.00304357, 0.00681122, 0.00030376
103.94, 0.00238408, 0.00126436, 0.00373033, 0.00091795, 0.00187135, 0.0028359, 0.00680819, 0.00036809
104.012, 0.00280909, 0.00267139, 0.00557016, 0.00108574, 0.00476072, 0.00588656, 0.0117667, 0.00035124
104.074, 0.00154754, 0.00146531, 0.00309091, 0.00115039, 0.00273186, 0.00391275, 0.00721103, 0.00030027
104.141, 0.00164503, 0.00140714, 0.00312143, 0.00081378, 0.003872, 0.00471876, 0.00804919, 0.00029549
104.207, 0.00232275, 0.00106133, 0.0034541, 0.00067563, 0.00254152, 0.0032499, 0.0069755, 0.00030325
104.274, 0.00199634, 0.00228726, 0.0043462, 0.00071337, 0.00197102, 0.00271143, 0.00730027, 0.00027859
104.343, 0.0027478, 0.00281056, 0.00562672, 0.00073788, 0.00307856, 0.00385955, 0.00973837, 0.00034082
104.409, 0.00208976, 0.00254366, 0.00470693, 0.00069059, 0.00351105, 0.00424612, 0.00924901, 0.00031705
104.473, 0.00189205, 0.00231578, 0.00427072, 0.00068332, 0.00126116, 0.00197024, 0.0064462, 0.00024881
104.539, 0.00216465, 0.00178509, 0.00402177, 0.00061326, 0.000934869, 0.00157496, 0.00580158, 0.000270529
104.611, 0.00273746, 0.00471175, 0.00753702, 0.00070806, 0.00297018, 0.00372086, 0.011487, 0.00031431
104.673, 0.00202617, 0.00182504, 0.00391494, 0.00062791, 0.00163884, 0.0023061, 0.00649832, 0.0003242
104.741, 0.00126106, 0.00218195, 0.00351492, 0.00070682, 0.00327953, 0.00402393, 0.00775133, 0.00026773
104.809, 0.00152603, 0.00251532, 0.00411876, 0.00100133, 0.00393423, 0.00498691, 0.00939205, 0.00032513
104.874, 0.0015894, 0.00188643, 0.00354972, 0.0007246, 0.002837, 0.00360152, 0.00739848, 0.0002869
104.941, 0.00153119, 0.00122275, 0.0028108, 0.00070085, 0.00372215, 0.00445801, 0.00749369, 0.00025486
105.014, 0.00169901, 0.00222321, 0.00400611, 0.000972829, 0.00892244, 0.00994588, 0.0142644, 0.000303379
105.074, 0.00133314, 0.00180147, 0.0032109, 0.00072871, 0.00293253, 0.00369931, 0.00715788, 0.00028069
105.142, 0.000996989, 0.00271342, 0.00378026, 0.00068817, 0.00345535, 0.00417799, 0.0081969, 0.00028387
105.207, 0.00109349, 0.00159993, 0.00275469, 0.0007143, 0.00352138, 0.00426959, 0.00735671, 0.00024129
105.274, 0.00126409, 0.00291502, 0.00424956, 0.000681279, 0.00247825, 0.0032011, 0.00770927, 0.00024818
105.338, 0.00113832, 0.00138821, 0.00259133, 0.00066985, 0.00148987, 0.00219938, 0.00502866, 0.00026835
105.413, 0.00101942, 0.00908869, 0.0102011, 0.000903169, 0.00169536, 0.00264381, 0.0131122, 0.00032956
105.474, 0.00093911, 0.00100327, 0.00201031, 0.000843659, 0.00476043, 0.00566101, 0.00783299, 0.00018823
105.539, 0.000936369, 0.00107495, 0.00207783, 0.00092414, 0.00205456, 0.00304124, 0.005275, 0.00019816
105.602, 0.00078571, 0.000774999, 0.00161407, 0, 0, 0.00062084, 0.00244588, 0.00021012
105.67, 0.00075099, 0.00195933, 0.00276073, 0, 0, 0.00054884, 0.00353823, 0.00019771
105.738, 0.00068279, 0.00300442, 0.00376441, 0, 0, 0.000762649, 0.00476018, 0.00024008
105.802, 0.000690299, 0.00044927, 0.00120911, 0, 0, 0.00070463, 0.00216004, 0.00022501
105.868, 0.00050383, 0.00017159, 0.00072428, 0, 0, 0.00045942, 0.00136684, 0.00016106
105.934, 0, 0, 1.427e-05, 0, 0, 0.00052245, 0.00075672, 0.00010101
106.001, 0, 0, 1.517e-05, 0, 0, 0.0004556, 0.00069932, 0.00010054
106.067, 0, 0, 1.256e-05, 0, 0, 0.00026477, 0.00044482, 7.733e-05
106.134, 0, 0, 1.408e-05, 0, 0, 0.000244, 0.00043984, 9.132e-05
106.201, 0, 0, 1.42e-05, 0, 0, 0.00029823, 0.00051217, 9.31e-05
106.267, 0, 0, 1.119e-05, 0, 0, 0.00018489, 0.00036493, 8.865e-05
106.334, 0, 0, 1.272e-05, 0, 0, 0.00024229, 0.00044486, 9.119e-05
106.401, 0, 0, 1.399e-05, 0, 0, 0.00021266, 0.0005013, 9.539e-05
106.467, 0, 0, 1.147e-05, 0, 0, 0.00017893, 0.00036368, 7.569e-05
106.534, 0, 0, 1.245e-05, 0, 0, 0.00018175, 0.00039289, 8.692e-05
106.6, 0, 0, 1.099e-05, 0, 0, 0.00013703, 0.00035373, 8.994e-05
106.667, 0, 0, 1.316e-05, 0, 0, 0.00016391, 0.00037107, 9.127e-05
106.734, 0, 0, 1.267e-05, 0, 0, 0.00015078, 0.00037269, 9.524e-05
106.8, 0, 0, 1.022e-05, 0, 0, 0.00011383, 0.00033512, 8.622e-05
106.867, 0, 0, 1.014e-05, 0, 0, 6.162e-05, 0.00024536, 5.097e-05
106.934, 0, 0, 1.033e-05, 0, 0, 6.995e-05, 0.000286619, 5.913e-05
107, 0, 0, 1.138e-05, 0, 0, 7.454e-05, 0.00027187, 4.674e-05
107.067, 0, 0, 1.076e-05, 0, 0, 7.239e-05, 0.0002622, 4.874e-05
107.134, 0, 0, 9.95e-06, 0, 0, 6.913e-05, 0.00026035, 4.596e-05
107.2, 0, 0, 8.44e-06, 0, 0, 7.504e-05, 0.00027664, 5.355e-05
113.475, 0.00113423, 0.00122757, 0.0024402, 0.00080643, 0.00433067, 0.00523509, 0.00793928, 0.00052839
113.54, 0.000791779, 0.00088947, 0.00175686, 0.00073078, 0.00387383, 0.00464044, 0.00664866, 0.00024416
113.61, 0.00131991, 0.00130278, 0.00271671, 0.0010546, 0.00611157, 0.00723118, 0.0102381, 0.00029009
113.675, 0.00132554, 0.00087619, 0.00228762, 0.00113601, 0.00490551, 0.00608265, 0.00864301, 0.00025618
113.741, 0.00140751, 0.00127699, 0.00277189, 0.00119749, 0.00341472, 0.00465921, 0.00778656, 0.00028418
113.808, 0.00137689, 0.0016065, 0.00306579, 0.00069066, 0.00339288, 0.00416699, 0.00759514, 0.0002815
113.875, 0.0013271, 0.00148557, 0.00289987, 0.00101397, 0.00421454, 0.0052681, 0.00842401, 0.0002612
113.942, 0.00120396, 0.00192756, 0.00321605, 0.000985479, 0.00384934, 0.00487226, 0.00835723, 0.00027826
114.011, 0.00136334, 0.00574846, 0.00720991, 0.00110049, 0.00253035, 0.00367716, 0.0111471, 0.0002851
114.079, 0.001324, 0.00588773, 0.0072939, 0.00110158, 0.00394827, 0.00508947, 0.0126855, 0.00026897
114.149, 0.000923139, 0.0073279, 0.00833517, 0.00070805, 0.00629149, 0.00704277, 0.0156128, 0.00024763
114.209, 0.00137975, 0.00233697, 0.00380617, 0.00081215, 0.00361473, 0.00448083, 0.00856623, 0.0002809
114.276, 0.00106999, 0.00278159, 0.00396876, 0.00103886, 0.00356271, 0.00464239, 0.00886814, 0.00026828
114.339, 0.00093342, 0.00157077, 0.00257573, 0.00072405, 0.00226517, 0.00302363, 0.00587685, 0.00025823
114.408, 0.00115835, 0.00235408, 0.00358723, 0.00076908, 0.00292299, 0.00373745, 0.00761706, 0.000290649
114.476, 0.00084103, 0.00420731, 0.00511664, 0.00065476, 0.0028398, 0.00353182, 0.00893553, 0.00024693
114.54, 0.00080625, 0.00179849, 0.002669, 0.00064443, 0.00323332, 0.0039247, 0.0068378, 0.00023709
114.61, 0.00131499, 0.00271365, 0.00410943, 0.00101394, 0.00496009, 0.00601778, 0.0104114, 0.00028608
114.673, 0.00080879, 0.00153758, 0.00241452, 0.00061013, 0.00288093, 0.00352593, 0.00616864, 0.00022752
114.744, 0.00124925, 0.0038245, 0.00514037, 0.00062845, 0.00418157, 0.00484464, 0.0102069, 0.00022399
114.812, 0.00127117, 0.00200473, 0.00335653, 0.00100731, 0.00702953, 0.00807704, 0.0116609, 0.00026214
114.873, 0.00114752, 0.00156858, 0.0027778, 0.0006196, 0.00291947, 0.00357381, 0.00659092, 0.00025122
114.942, 0.00119566, 0.00221084, 0.0034846, 0.00065976, 0.0043891, 0.00509253, 0.00884067, 0.00029703
115.01, 0.00114215, 0.00235818, 0.00358884, 0.000903609, 0.00505055, 0.00599983, 0.00988368, 0.00026969
115.077, 0.00117484, 0.00236224, 0.00361448, 0.00083509, 0.00572571, 0.00659529, 0.0104742, 0.00024164
115.141, 0.00118992, 0.00173913, 0.00301278, 0.00089721, 0.0038887, 0.00483457, 0.00810144, 0.00026972
115.211, 0.00124803, 0.00294273, 0.00427474, 0.00085249, 0.00510046, 0.00599041, 0.0105491, 0.00027027
115.275, 0.0012131, 0.00406427, 0.00534703, 0.00057473, 0.00218964, 0.00279877, 0.00836837, 0.00024538
115.341, 0.000872259, 0.00255293, 0.00350949, 0.00061899, 0.00349947, 0.00416176, 0.00796687, 0.000253589
115.409, 0.00088813, 0.00391338, 0.00488522, 0.00082592, 0.00303746, 0.0039057, 0.00906423, 0.00025577
115.473, 0.00113993, 0.0019767, 0.00318736, 0.00052306, 0.00264786, 0.003198, 0.00660237, 0.00023489
115.54, 0.00077286, 0.00225825, 0.00309298, 0.00049486, 0.00245519, 0.00299578, 0.00633073, 0.00022243
115.607, 0.00133004, 0.00230138, 0.00370598, 0.00048672, 0.00289563, 0.00342281, 0.00740206, 0.00027066
115.677, 0.00105323, 0.00497172, 0.00611106, 0.00074868, 0.00324685, 0.00402609, 0.0104354, 0.00025019
115.742, 0.00108771, 0.0031592, 0.00431173, 0.00047158, 0.00326717, 0.00376958, 0.00831266, 0.00022764
115.808, 0.00081493, 0.00228362, 0.00316676, 0.00047255, 0.00364361, 0.00416192, 0.00760762, 0.00023431
115.876, 0.00117916, 0.00385692, 0.00512635, 0.00071684, 0.00363846, 0.00439562, 0.00981117, 0.00031215
115.94, 0.00101961, 0.00179283, 0.00288789, 0.00072323, 0.00312367, 0.00387904, 0.00703403, 0.00025147
116.005, 0.00102013, 0.0016829, 0.00277492, 0.00058211, 0.00133694, 0.0019545, 0.00497933, 0.00025802
116.073, 0.00062604, 0.00134715, 0.00203691, 0.00050031, 0.00384964, 0.00441095, 0.00660633, 0.00016862
116.153, 0.00082562, 0.00106949, 0.00196144, 0.00067606, 0.016315, 0.0170275, 0.0192473, 0.00023779
116.206, 0.00084939, 0.00095641, 0.00189637, 0.00074637, 0.0035523, 0.00433619, 0.00646571, 0.00026945
116.306, 0.00073863, 0.00114537, 0.00194839, 0.00076947, 0.0359303, 0.036744, 0.0389567, 0.00023361
116.336, 0.0007049, 0.00103141, 0.0018029, 0, 0, 0.00071023, 0.00273326, 0.00019423
116.403, 0.00069037, 0.00091205, 0.00167263, 0, 0, 0.00064254, 0.00254802, 0.000184459
116.468, 0.00055287, 0.00034686, 0.000957721, 0, 0, 0.00054006, 0.00171595, 0.00016392
116.535, 0.00051214, 0.00039021, 0.000966, 0, 0, 0.00046648, 0.00165355, 0.00018856
116.601, 0.00045605, 0.00036054, 0.0008725, 0, 0, 0.00038421, 0.00145094, 0.00017059
116.668, 0.00037835, 0.00039705, 0.00083381, 0, 0, 0.00034234, 0.00138659, 0.00017431
116.735, 0.00034611, 0.00041615, 0.00081653, 0, 0, 0.00028293, 0.00128204, 0.0001419
116.801, 0.00032296, 0.00035627, 0.00072754, 0, 0, 0.00022455, 0.00114328, 0.00014474
116.867, 0.00032426, 0.00020539, 0.00062786, 0, 0, 0, 0.00074484, 0.00011891
116.934, 0.00017132, 0.00012782, 0.00033482, 0, 0, 0.00012292, 0.00061134, 0.00010981
117, 0, 0, 1.184e-05, 0, 0, 0.00022491, 0.00045492, 9.068e-05
117.067, 0, 0, 1.03e-05, 0, 0, 0.00017522, 0.00035278, 8.539e-05
117.134, 0, 0, 9.65e-06, 0, 0, 0.00016962, 0.00037484, 8.722e-05
117.2, 0, 0, 1.058e-05, 0, 0, 0.00018049, 0.00040322, 9.767e-05
117.267, 0, 0, 9.58e-06, 0, 0, 0.00016112, 0.00034663, 9.25e-05
117.334, 0, 0, 7.4e-06, 0, 0, 0.00011161, 0.00027984, 8.011e-05
117.4, 0, 0, 9.88e-06, 0, 0, 0.0001522, 0.00037203, 0.00010653
117.467, 0, 0, 9.65e-06, 0, 0, 0.00012589, 0.0003561, 9.027e-05
117.534, 0, 0, 7.07e-06, 0, 0, 4.802e-05, 0.0002068, 5.237e-05
117.6, 0, 0, 9.13e-06, 0, 0, 6.291e-05, 0.000244049, 3.9809e-05
117.667, 0, 0, 7.62e-06, 0, 0, 4.924e-05, 0.00022029, 4.247e-05
117.734, 0, 0, 8.39e-06, 0, 0, 7.033e-05, 0.00026072, 4.276e-05
117.8, 0, 0, 1.033e-05, 0, 0, 6.932e-05, 0.00036008, 5.348e-05
117.867, 0, 0, 5.58e-06, 0, 0, 6.809e-05, 0.00025619, 4.218e-05
